label,area,centroid-0,centroid-1,mean_intensity,z
11,1996.0,1359.6447895791582,933.3872745490982,169.85470941883767,8
12,11449.0,1496.2712900690017,384.8173639619181,155.69289894313914,8
1,9815.0,241.15496688741723,346.988385124809,193.9395822720326,9
2,4005.0,881.4774032459426,1045.4,186.77702871410736,9
3,6320.0,910.093829113924,539.7930379746836,164.63876582278482,9
4,910.0,885.0373626373627,1224.168131868132,162.65604395604396,9
5,1514.0,889.0231175693527,1146.963672391017,171.13936591809775,9
6,2109.0,949.7942152678995,1148.7164532954007,170.0507349454718,9
7,691.0,943.3661360347322,1190.4399421128799,160.5861070911722,9
8,965.0,981.959585492228,1112.2445595854922,166.879792746114,9
9,1984.0,1019.7379032258065,427.1265120967742,192.17137096774192,9
10,6796.0,1077.6194820482638,460.8562389640965,184.04355503237198,9
11,5246.0,1193.9771254288983,456.38734273732365,189.97140678612277,9
12,12606.0,1277.7252895446613,1621.1046327145802,167.43709344756465,9
13,3180.0,1321.3122641509433,1000.2056603773585,168.84654088050314,9
14,2033.0,1360.5081160846041,935.172651254304,182.0004918839154,9
15,1311.0,1424.4996186117467,1042.2090007627764,176.06559877955758,9
16,9624.0,1496.9376558603492,383.56463009143806,162.92425187032418,9
17,3514.0,1549.7822993739328,993.3440523619806,161.63830392714854,9
1,8616.0,242.99733054781802,350.56940575673167,201.2689182915506,10
2,4266.0,242.67627754336615,265.5972808251289,167.40623534927332,10
3,4460.0,910.0495515695068,537.5852017937219,166.447533632287,10
4,957.0,951.2079414838036,1150.2131661442006,181.45454545454547,10
5,449.0,981.8775055679288,1112.8285077951002,173.3630289532294,10
6,4244.0,1082.9773798303488,463.42483506126297,194.28934967012253,10
7,4779.0,1197.9914207993304,456.30299225779453,196.53170119271815,10
8,12736.0,1283.3563128140704,1619.0720006281408,166.7515703517588,10
9,11872.0,1494.6011623989218,378.9842486522911,159.670653638814,10
10,4877.0,1552.1896657781424,981.1014968218167,159.09924133688742,10
1,7677.0,244.1094177413052,351.76305848638793,216.59476357952326,11
2,4190.0,243.81169451073987,268.2529832935561,175.40811455847256,11
3,1945.0,842.4416452442159,1148.8015424164525,159.77994858611825,11
4,1273.0,885.5451688923802,1224.7046347211312,169.82089552238807,11
5,3946.0,906.8788646730867,538.3905220476432,174.98986315255956,11
6,780.0,1065.4935897435898,702.9141025641026,208.3948717948718,11
7,3261.0,1197.4336093222937,457.1754063170807,223.19411223551057,11
8,8222.0,1493.2548041838968,378.63427389929456,168.34736073947946,11
1,6776.0,244.58633412042502,353.76446280991735,233.1193919716647,12
2,4360.0,242.56353211009176,271.952752293578,181.49243119266055,12
