label,area,centroid-0,centroid-1,mean_intensity,z
9,139.0,71.22302158273381,100.77697841726619,617.6618705035971,24
13,120.0,54.983333333333334,83.56666666666666,921.8333333333334,24
15,163.0,105.75460122699387,91.98159509202453,904.9938650306749,24
16,375.0,56.72533333333333,195.97333333333333,356.4266666666667,24
18,146.0,90.14383561643835,175.1027397260274,905.1301369863014,24
19,28.0,52.82142857142857,210.85714285714286,252.10714285714286,24
21,1.0,51.0,208.0,264.0,24
9,140.0,70.73571428571428,100.01428571428572,469.8285714285714,25
13,129.0,54.62015503875969,83.73643410852713,661.3023255813954,25
15,184.0,105.91304347826087,91.83695652173913,912.3641304347826,25
16,292.0,56.84931506849315,190.9931506849315,451.6678082191781,25
18,186.0,90.63978494623656,175.31720430107526,857.0537634408602,25
19,89.0,53.91011235955056,208.35955056179776,268.60674157303373,25
20,2.0,57.0,204.0,310.0,25
9,201.0,71.05472636815921,100.03980099502488,350.28855721393035,26
13,114.0,55.87719298245614,83.82456140350877,517.3070175438596,26
15,224.0,105.46875,91.91964285714286,781.6339285714286,26
16,249.0,57.14859437751004,189.86746987951807,568.6907630522088,26
18,241.0,90.23236514522821,175.11618257261412,710.4356846473029,26
19,173.0,53.179190751445084,208.15606936416185,255.23699421965318,26
21,1.0,52.0,200.0,285.0,26
22,29.0,52.96551724137931,82.72413793103448,414.62068965517244,26
23,10.0,54.9,76.5,395.8,26
24,63.0,63.42857142857143,136.68253968253967,224.20634920634922,26
25,29.0,88.82758620689656,109.10344827586206,484.1034482758621,26
9,7.0,71.0,100.0,370.14285714285717,27
15,199.0,105.11557788944724,92.20603015075378,653.6331658291457,27
16,224.0,56.97767857142857,190.47321428571428,626.5714285714286,27
18,204.0,89.72549019607843,175.51470588235293,600.2058823529412,27
19,142.0,52.70422535211268,207.79577464788733,233.3661971830986,27
20,2.0,54.5,200.5,259.0,27
21,2.0,56.0,201.0,245.0,27
22,19.0,57.421052631578945,83.94736842105263,397.42105263157896,27
23,88.0,54.73863636363637,81.27272727272727,350.75,27
24,7.0,63.0,136.0,202.57142857142858,27
